user_id,edad,sexo,estado,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico,num_no_procesadas,saldo,num_transacciones,categoria,categoria_salud,cluster_dominante,cluster_label_dominante,num_clusters_distintos,seg_0,seg_1,seg_2,seg_3,seg_4,seg_5,seg_6,seg_7,seg_8,seg_9,seg_10,seg_11,seg_12,seg_13,seg_14,hc_cluster
USR-00081,33.0,M,Jalisco,Secundaria,Independiente,32500.0,1038.0,0,0,App,653.0,2.0,app_ios,8.0,0,0,es_MX,0,1.0,0,1.0,300788.9,84.0,Otros,Sin Información,0,Solicitar número de atención al cliente,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
USR-00082,48.0,M,Nuevo León,Secundaria,Empleado,28500.0,1025.0,1,1,App,504.0,16.0,app_ios,8.0,0,1,es_MX,0,2.0,0,0.0,120279.79,30.0,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00083,27.0,H,Nuevo León,Preparatoria,Empleado,24000.0,1442.0,1,0,App,300.0,18.0,app_ios,3.0,1,1,es_MX,0,2.0,0,5.0,-39442.22,34.0,Solo Débito,Sin Información,9,Consulta sobre cambio de CLABE interbancaria,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
USR-00084,46.0,M,Guanajuato,Licenciatura,Empleado,67000.0,946.0,1,1,App,648.0,19.0,app_android,9.0,0,0,es_MX,1,2.0,0,1.0,64272.32000000001,56.0,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00085,26.0,H,Jalisco,Licenciatura,Empleado,13000.0,538.0,1,1,Fan Shop,316.0,16.0,app_android,5.0,0,0,es_MX,0,2.0,0,10.0,-14601.160000000003,63.0,Débito + Crédito,Endeudamiento Alto,9,Consulta sobre cambio de CLABE interbancaria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
USR-00086,35.0,H,Otros,Licenciatura,Independiente,37000.0,1718.0,0,0,App,821.0,19.0,app_android,8.0,0,0,es_MX,1,3.0,0,0.0,-7954.620000000054,59.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00087,23.0,H,Ciudad de México,Posgrado,Estudiante,27500.0,811.0,1,0,App,711.0,0.0,app_android,9.0,0,0,es_MX,0,1.0,0,2.0,-29012.08,73.0,Otros,Endeudamiento Medio,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00088,24.0,H,Coahuila,Preparatoria,Estudiante,6000.0,1077.0,0,0,App,611.0,105.0,app_android,6.0,0,0,es_MX,0,1.0,0,0.0,66158.76,10.0,Otros,Sin Información,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-00089,47.0,M,Ciudad de México,Preparatoria,Empleado,12500.0,160.0,0,1,App,746.0,5.0,app_android,10.0,0,0,es_MX,1,1.0,0,0.0,16070.669999999998,37.0,Solo Débito,Sin Información,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-00090,33.0,M,Jalisco,Licenciatura,Independiente,99000.0,1690.0,0,0,App,650.0,14.0,app_android,8.0,0,1,es_MX,1,4.0,1,2.0,-242256.73,81.0,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00091,60.0,H,Nuevo León,Licenciatura,Empleado,70000.0,858.0,1,0,App,785.0,15.0,app_android,9.0,1,0,es_MX,1,2.0,0,0.0,49263.74000000002,33.0,Otros,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-00092,43.0,H,Sonora,Licenciatura,Empleado,21000.0,1231.0,0,0,App,558.0,23.0,app_ios,3.0,0,1,es_MX,0,1.0,0,0.0,-68032.81,45.0,Solo Débito,Sin Información,5,Créditos personales y diferimientos,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
USR-00093,24.0,H,Jalisco,Licenciatura,Independiente,16500.0,1298.0,1,0,App,314.0,2.0,app_android,6.0,0,0,es_MX,0,2.0,0,2.0,-98418.8,59.0,Débito + Crédito,Límite Agotado,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-00094,22.0,M,Jalisco,Licenciatura,Estudiante,20500.0,692.0,1,0,App,753.0,1.0,app_android,8.0,0,1,es_MX,0,3.0,0,0.0,-71051.54000000001,57.0,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00095,37.0,M,Veracruz,Secundaria,Empleado,31500.0,333.0,1,1,App,634.0,12.0,app_android,8.0,0,0,es_MX,0,2.0,0,0.0,-3099.6399999999994,39.0,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-00096,27.0,M,Otros,Posgrado,Empleado,23000.0,1143.0,0,1,Fan Shop,605.0,135.0,app_ios,5.0,0,0,es_MX,0,1.0,0,1.0,-6409.4,6.0,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00097,41.0,H,Otros,Posgrado,Empresario,69000.0,1539.0,1,0,Fan Shop,607.0,10.0,app_huawei,8.0,0,1,es_MX,0,2.0,0,2.0,222527.86,55.0,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
USR-00098,31.0,M,Otros,Licenciatura,Empleado,12000.0,488.0,0,0,App,694.0,2.0,app_android,8.0,0,1,es_MX,0,3.0,0,1.0,-124900.38,64.0,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00099,30.0,M,Nuevo León,Preparatoria,Independiente,15000.0,611.0,0,0,App,421.0,24.0,app_huawei,5.0,0,1,es_MX,0,1.0,0,7.0,-61599.31,44.0,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-00100,35.0,H,Oaxaca,Licenciatura,Empleado,34000.0,682.0,1,1,App,577.0,3.0,app_ios,10.0,0,0,es_MX,0,1.0,0,0.0,53174.72,40.0,Solo Débito,Sin Información,6,Consulta sobre cambio de CLABE interbancaria,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
USR-00101,38.0,M,Veracruz,Licenciatura,Empleado,13500.0,270.0,0,1,App,719.0,4.0,app_ios,10.0,0,0,es_MX,0,2.0,0,1.0,58016.67000000001,64.0,Débito + Crédito,Bajo Endeudamiento,3,Consulta y gestión de estado de cuenta,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
USR-00102,32.0,M,Querétaro,Licenciatura,Independiente,13000.0,894.0,1,0,App,621.0,3.0,app_ios,7.0,0,1,es_MX,0,2.0,0,2.0,-38689.98999999999,93.0,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00103,30.0,M,Nuevo León,Licenciatura,Empleado,8500.0,1248.0,1,0,App,438.0,7.0,app_ios,8.0,1,0,es_MX,0,1.0,0,3.0,-60837.48,54.0,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00104,37.0,M,Nuevo León,Preparatoria,Empresario,18000.0,1111.0,1,0,App,830.0,3.0,app_ios,8.0,1,0,es_MX,0,3.0,0,1.0,-97525.16,82.0,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00105,24.0,H,Tamaulipas,Preparatoria,Empleado,13000.0,865.0,1,0,App,679.0,3.0,app_android,8.0,1,1,es_MX,1,1.0,0,1.0,-119194.63999999998,58.0,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00106,38.0,M,Jalisco,Secundaria,Empleado,37000.0,131.0,1,1,App,657.0,1.0,app_android,8.0,1,0,es_MX,0,4.0,0,3.0,-42202.70999999999,39.0,Débito + Crédito,Bajo Endeudamiento,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
USR-00107,18.0,H,Guanajuato,Preparatoria,Empleado,15000.0,1658.0,1,0,Fan Shop,657.0,1.0,app_android,9.0,0,1,es_MX,0,2.0,0,3.0,-72822.16,74.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00108,51.0,H,Chihuahua,Preparatoria,Empleado,25500.0,785.0,0,1,App,492.0,7.0,app_ios,9.0,0,1,es_MX,0,2.0,0,0.0,-1773.7400000000052,54.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00109,23.0,H,Nuevo León,Licenciatura,Independiente,15000.0,194.0,0,0,App,435.0,51.0,app_huawei,6.0,0,0,es_MX,0,1.0,0,0.0,19061.67,15.0,Solo Débito,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-00110,37.0,H,Yucatán,Posgrado,Empleado,15500.0,1009.0,0,0,App,349.0,21.0,app_huawei,3.0,1,0,es_MX,1,1.0,0,2.0,-73167.09,63.0,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00111,46.0,SE,Nuevo León,Licenciatura,Empresario,57000.0,40.0,1,0,Fan Shop,528.0,6.0,app_android,10.0,0,0,es_MX,1,3.0,0,0.0,-152508.47,42.0,Débito + Crédito,Bajo Endeudamiento,6,Cancelación de tarjeta de crédito,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
USR-00112,33.0,M,Estado de México,Licenciatura,Independiente,31000.0,1001.0,0,0,Fan Shop,718.0,0.0,app_ios,10.0,0,0,es_MX,1,3.0,0,2.0,58072.28000000003,71.0,Débito + Seguro,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-00113,30.0,H,Nuevo León,Licenciatura,Estudiante,32000.0,1312.0,0,0,App,692.0,106.0,app_huawei,5.0,0,0,es_MX,0,1.0,0,0.0,-8481.49,5.0,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00114,33.0,H,Nuevo León,Licenciatura,Empleado,67000.0,633.0,1,0,App,595.0,18.0,app_huawei,10.0,0,0,es_MX,1,4.0,0,3.0,343250.52,52.0,Usuario Integral,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
USR-00115,25.0,M,Nuevo León,Preparatoria,Empleado,14000.0,1305.0,1,1,Fan Shop,749.0,3.0,app_ios,10.0,0,0,es_MX,0,3.0,0,0.0,14089.309999999998,38.0,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00116,35.0,M,Guanajuato,Posgrado,Independiente,44000.0,617.0,1,0,App,808.0,4.0,app_ios,10.0,0,1,es_MX,1,2.0,0,1.0,-61512.630000000005,34.0,Solo Débito,Sin Información,8,Token incorrecto o inválido,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-00117,30.0,H,Nuevo León,Posgrado,Empleado,26000.0,440.0,1,0,App,715.0,2.0,app_android,10.0,1,1,es_MX,1,2.0,0,3.0,-80473.84,70.0,Débito + Crédito,Capacidad de Endeudamiento,6,Consulta sobre cambio de CLABE interbancaria,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
USR-00118,30.0,M,Coahuila,Preparatoria,Empleado,8500.0,1799.0,1,1,Fan Shop,720.0,1.0,app_android,7.0,0,0,es_MX,0,1.0,0,1.0,-24179.78,85.0,Solo Débito,Sin Información,13,Consulta y gestión de estado de cuenta,5,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
USR-00119,37.0,H,Nuevo León,Licenciatura,Independiente,18000.0,1533.0,1,0,Fan Shop,488.0,8.0,app_android,5.0,0,0,es_MX,0,0.0,1,4.0,-69623.12,48.0,Desconocido,Desconocido,2,Cancelación de tarjeta de crédito,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
USR-00120,54.0,H,Nuevo León,Licenciatura,Empresario,56000.0,1148.0,1,0,Fan Shop,557.0,9.0,app_ios,8.0,0,0,es_MX,1,2.0,0,2.0,2452.6300000000047,72.0,Otros,Capacidad de Endeudamiento,1,Aclaración de cargos no reconocidos,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
USR-00121,52.0,H,Jalisco,Preparatoria,Empleado,39500.0,1508.0,0,1,App,738.0,4.0,app_ios,7.0,1,0,es_MX,1,3.0,0,3.0,27519.85000000001,53.0,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
USR-00122,28.0,M,Coahuila,Licenciatura,Independiente,29000.0,318.0,1,0,Fan Shop,740.0,1.0,app_android,9.0,0,0,es_MX,0,2.0,0,0.0,-11956.949999999995,88.0,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00123,22.0,M,Coahuila,Secundaria,Empleado,13500.0,1551.0,1,0,App,530.0,1.0,app_android,8.0,0,0,es_MX,0,2.0,0,1.0,-20223.0,87.0,Débito + Crédito,Bajo Endeudamiento,13,Aumentar límite de transferencias,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
USR-00124,55.0,H,Nuevo León,Licenciatura,Desempleado,12000.0,1456.0,0,0,App,553.0,81.0,app_android,5.0,0,0,es_MX,0,1.0,0,0.0,7463.52,7.0,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00125,32.0,H,Jalisco,Posgrado,Independiente,7500.0,628.0,1,0,App,543.0,1.0,app_android,10.0,0,1,es_MX,0,2.0,0,1.0,-52694.81,85.0,Otros,Endeudamiento Medio,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00126,26.0,M,Nuevo León,Licenciatura,Empleado,16500.0,908.0,0,1,Fan Shop,651.0,11.0,app_ios,7.0,0,0,es_MX,0,1.0,0,0.0,-30440.479999999996,30.0,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00127,41.0,H,Yucatán,Preparatoria,Empleado,20500.0,1142.0,0,1,Fan Shop,553.0,6.0,app_android,6.0,0,0,es_MX,0,2.0,0,1.0,-66022.08,41.0,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00128,30.0,M,Coahuila,Licenciatura,Independiente,11000.0,621.0,0,0,App,537.0,2.0,app_android,8.0,1,1,es_MX,0,1.0,0,3.0,20026.97,93.0,Otros,Endeudamiento Alto,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00129,54.0,SE,Otros,Licenciatura,Empleado,52000.0,384.0,0,0,App,652.0,7.0,app_ios,7.0,0,0,es_MX,1,4.0,0,1.0,-95168.14,64.0,Usuario Integral,Capacidad de Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00130,28.0,SE,Nuevo León,Preparatoria,Empleado,49000.0,147.0,1,1,App,733.0,3.0,app_ios,9.0,0,0,es_MX,0,4.0,0,3.0,7435.979999999981,85.0,Usuario Integral,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00131,41.0,M,Nuevo León,Licenciatura,Independiente,40000.0,1028.0,1,0,Fan Shop,725.0,0.0,app_android,10.0,0,0,es_MX,0,1.0,0,0.0,14578.890000000014,78.0,Otros,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-00132,47.0,H,Jalisco,Secundaria,Empleado,26500.0,803.0,1,1,Fan Shop,721.0,9.0,app_ios,9.0,0,0,es_MX,1,2.0,0,0.0,-5573.5,40.0,Débito + Crédito,Bajo Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-00133,40.0,H,Ciudad de México,Secundaria,Empleado,12000.0,1742.0,0,1,Fan Shop,440.0,19.0,app_ios,5.0,0,0,es_MX,0,3.0,0,8.0,-50841.14,52.0,Débito + Crédito,Límite Agotado,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
USR-00134,43.0,H,Jalisco,Posgrado,Empleado,58000.0,1585.0,0,0,App,820.0,16.0,app_android,7.0,0,0,es_MX,1,4.0,0,1.0,81606.31,46.0,Débito + Crédito,Capacidad de Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00135,30.0,SE,Estado de México,Preparatoria,Independiente,20000.0,31.0,0,0,App,658.0,1.0,app_android,8.0,0,0,es_MX,0,2.0,0,4.0,-54039.25,93.0,Débito + Crédito,Bajo Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-00136,40.0,M,Jalisco,Secundaria,Independiente,10000.0,92.0,0,0,App,685.0,52.0,app_android,5.0,0,0,en_US,1,0.0,0,0.0,22165.1,10.0,Desconocido,Desconocido,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00137,34.0,H,Otros,Licenciatura,Independiente,19000.0,312.0,0,0,App,421.0,76.0,app_ios,4.0,0,0,es_MX,1,1.0,1,0.0,-9611.81,15.0,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00138,34.0,M,Estado de México,Licenciatura,Independiente,39000.0,1286.0,1,0,App,667.0,0.0,app_android,7.0,0,0,es_MX,0,3.0,0,3.0,220387.41000000003,60.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
USR-00139,51.0,H,Nuevo León,Preparatoria,Empleado,35000.0,318.0,0,1,Fan Shop,848.0,14.0,app_android,10.0,0,0,es_MX,1,3.0,0,1.0,-199583.01,41.0,Solo Débito,Bajo Endeudamiento,2,Problemas técnicos y operacionales en transacciones,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00140,44.0,H,Nuevo León,Licenciatura,Empleado,26000.0,548.0,1,1,Fan Shop,739.0,6.0,app_ios,7.0,0,0,es_MX,0,4.0,1,3.0,-34423.490000000005,53.0,Débito + Crédito,Bajo Endeudamiento,2,Problemas técnicos y operacionales en transacciones,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00141,34.0,H,Estado de México,Licenciatura,Independiente,24000.0,1593.0,0,0,App,547.0,20.0,app_android,4.0,0,0,es_MX,0,1.0,0,3.0,22049.48999999999,42.0,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00142,39.0,M,Sonora,Licenciatura,Independiente,11000.0,1331.0,0,0,App,645.0,122.0,app_ios,7.0,0,0,es_MX,0,1.0,0,0.0,-2473.5499999999993,8.0,Solo Débito,Sin Información,2,Problemas técnicos y operacionales en transacciones,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00143,48.0,H,Ciudad de México,Licenciatura,Empleado,32000.0,1461.0,0,0,App,378.0,147.0,app_android,7.0,0,0,es_MX,0,1.0,0,0.0,-18443.84,8.0,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-00144,32.0,H,Otros,Posgrado,Empleado,22000.0,1580.0,0,1,Fan Shop,788.0,6.0,app_android,7.0,1,1,en_US,1,2.0,0,0.0,80718.13999999998,36.0,Otros,Bajo Endeudamiento,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
USR-00145,56.0,M,Coahuila,Preparatoria,Empleado,54000.0,1182.0,0,0,App,751.0,4.0,app_android,9.0,0,1,es_MX,1,3.0,0,0.0,183087.95,35.0,Débito + Crédito,Capacidad de Endeudamiento,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
USR-00146,58.0,H,Sinaloa,Posgrado,Independiente,76000.0,659.0,0,0,App,707.0,9.0,app_android,10.0,0,0,es_MX,1,3.0,0,1.0,38435.95000000001,43.0,Débito + Crédito,Bajo Endeudamiento,0,Solicitar número de atención al cliente,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-00147,43.0,H,Ciudad de México,Licenciatura,Empleado,23000.0,482.0,0,1,App,591.0,15.0,app_ios,6.0,1,0,es_MX,0,1.0,0,6.0,-20768.509999999995,33.0,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-00148,25.0,H,Estado de México,Preparatoria,Independiente,21000.0,161.0,0,0,App,307.0,7.0,app_android,4.0,0,0,es_MX,0,2.0,0,3.0,-98962.36,47.0,Débito + Crédito,Endeudamiento Alto,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00149,35.0,M,Veracruz,Licenciatura,Empleado,47000.0,1691.0,1,0,App,754.0,1.0,app_ios,8.0,0,1,es_MX,0,2.0,0,1.0,101015.08000000002,74.0,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00150,34.0,H,Sonora,Licenciatura,Empresario,65000.0,1092.0,0,0,App,741.0,1.0,app_ios,8.0,0,0,es_MX,1,2.0,0,0.0,-102147.62,41.0,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00151,45.0,M,Nuevo León,Licenciatura,Empleado,21500.0,217.0,0,1,Fan Shop,532.0,10.0,app_ios,8.0,1,0,es_MX,0,2.0,0,1.0,-6685.050000000003,65.0,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00152,32.0,M,Estado de México,Licenciatura,Empresario,63000.0,737.0,1,0,App,661.0,2.0,app_ios,10.0,0,0,es_MX,0,3.0,0,2.0,-102334.97,50.0,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00153,22.0,H,Jalisco,Licenciatura,Estudiante,31500.0,363.0,0,0,Fan Shop,479.0,84.0,app_huawei,8.0,0,0,es_MX,0,1.0,0,0.0,33000.979999999996,15.0,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00154,37.0,M,Otros,Preparatoria,Empleado,10500.0,1133.0,0,1,App,409.0,15.0,app_android,4.0,0,0,es_MX,0,1.0,0,3.0,-22860.69,42.0,Solo Débito,Sin Información,8,Token incorrecto o inválido,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-00155,46.0,M,Jalisco,Licenciatura,Empleado,34000.0,706.0,0,1,App,769.0,17.0,app_android,8.0,0,0,es_MX,1,2.0,0,0.0,103427.36,44.0,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-00156,21.0,M,Nuevo León,Preparatoria,Estudiante,29500.0,629.0,0,0,App,517.0,3.0,app_ios,7.0,0,0,es_MX,0,1.0,0,1.0,-80635.79,70.0,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00157,56.0,H,Nuevo León,Posgrado,Empleado,58000.0,554.0,0,1,Fan Shop,639.0,17.0,app_ios,10.0,0,1,es_MX,0,4.0,1,0.0,-116510.07,68.0,Débito + Crédito,Capacidad de Endeudamiento,0,Solicitar número de atención al cliente,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00158,30.0,M,Tamaulipas,Secundaria,Empleado,12500.0,1295.0,1,0,App,710.0,2.0,app_android,10.0,0,1,es_MX,0,1.0,1,2.0,-20597.39999999999,82.0,Otros,Endeudamiento Medio,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-00159,37.0,H,Oaxaca,Licenciatura,Empleado,77000.0,347.0,1,0,App,813.0,12.0,app_android,10.0,0,0,es_MX,0,1.0,0,0.0,68310.78000000003,56.0,Otros,Sin Información,11,Aumentar límite de transferencias,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
USR-00160,21.0,H,Ciudad de México,Preparatoria,Estudiante,28500.0,1050.0,0,0,App,659.0,2.0,app_ios,8.0,0,0,es_MX,0,2.0,0,5.0,-1108.2100000000064,68.0,Débito + Crédito,Capacidad de Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00161,55.0,H,Veracruz,Licenciatura,Desempleado,5000.0,1360.0,0,0,App,685.0,130.0,app_android,4.0,0,1,es_MX,0,0.0,0,0.0,22215.11,14.0,Desconocido,Desconocido,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00162,46.0,H,Ciudad de México,Posgrado,Empleado,39000.0,60.0,0,1,App,481.0,1.0,app_android,9.0,0,0,es_MX,0,2.0,0,0.0,-17951.729999999996,43.0,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-00163,35.0,M,Querétaro,Posgrado,Independiente,32000.0,235.0,1,0,App,740.0,4.0,app_android,7.0,0,0,es_MX,0,3.0,0,3.0,141754.52000000002,62.0,Débito + Crédito,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
