user_id,edad,sexo,estado,ciudad,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico,num_no_procesadas,saldo,num_transacciones,categoria,categoria_salud,cluster_dominante,cluster_label_dominante,num_clusters_distintos,seg_0,seg_1,seg_2,seg_3,seg_4,seg_5,seg_6,seg_7,seg_8,seg_9,seg_10,seg_11,seg_12,seg_13,seg_14,cubierto_por_trigger,n_triggers_aplicables,next_best_action,next_best_action_label,next_best_action_message,next_best_action_tipo
USR-00073,53,H,Ciudad de México,CDMX - Benito Juárez,Posgrado,Empleado,46000,1230,True,False,App,584,9,app_android,10.0,False,False,es_MX,True,4,False,2.0,208957.36,62,Débito + Crédito,Capacidad de Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00074,34,M,Guanajuato,Celaya,Preparatoria,Estudiante,5500,1806,False,False,Fan Shop,670,163,app_huawei,6.0,False,False,es_MX,False,1,False,0.0,26585.66,14,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00075,38,H,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empresario,42000,1415,False,False,App,676,12,app_android,6.0,False,False,es_MX,False,3,False,3.0,-157944.05,63,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00076,20,M,Guanajuato,Celaya,Preparatoria,Empleado,14500,422,True,False,App,555,2,app_android,8.0,False,True,es_MX,False,3,False,7.0,-35750.45,90,Débito + Crédito,Endeudamiento Medio,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-00077,55,M,Jalisco,Tonalá,Preparatoria,Empleado,11000,1426,True,True,App,713,6,app_android,10.0,False,False,es_MX,False,3,False,1.0,20518.820000000007,47,Usuario Integral,Capacidad de Endeudamiento,2,Créditos personales y diferimientos,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00078,30,M,Nuevo León,Guadalupe,Licenciatura,Empresario,95000,907,True,False,Fan Shop,802,9,app_android,,False,False,es_MX,False,3,False,3.0,-76299.08000000002,83,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00079,39,M,Guanajuato,Salamanca,Licenciatura,Desempleado,14000,1594,False,False,Fan Shop,464,38,app_huawei,4.0,False,False,es_MX,False,1,False,0.0,18613.18,7,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00080,45,H,Nuevo León,Monterrey,Preparatoria,Empleado,13500,1112,False,False,App,470,12,app_android,7.0,True,False,es_MX,False,1,False,5.0,-52674.19,63,Solo Débito,Sin Información,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0,,,,
USR-00081,33,M,Jalisco,San Pedro Tlaquepaque,Secundaria,Independiente,32500,1038,False,False,App,653,2,app_ios,8.0,False,False,es_MX,False,1,False,1.0,300788.9,84,Otros,Sin Información,0,Solicitar número de atención al cliente,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,T4_solicita_escalacion,Cliente pide escalación humana,"👤 Te conectamos directamente con un asesor humano. Sin esperas, sin menús.",experiencia
USR-00082,48,M,Nuevo León,Monterrey,Secundaria,Empleado,28500,1025,True,True,App,504,16,app_ios,8.0,False,True,es_MX,False,2,False,0.0,120279.79,30,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00083,27,H,Nuevo León,Monterrey,Preparatoria,Empleado,24000,1442,True,False,App,300,18,app_ios,3.0,True,True,es_MX,False,2,False,5.0,-39442.22,34,Solo Débito,Sin Información,9,Consulta sobre cambio de CLABE interbancaria,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,False,0,,,,
USR-00084,46,M,Guanajuato,Irapuato,Licenciatura,Empleado,67000,946,True,True,App,648,19,app_android,9.0,False,False,es_MX,True,2,False,1.0,64272.32000000001,56,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00085,26,H,Jalisco,San Pedro Tlaquepaque,Licenciatura,Empleado,13000,538,True,True,Fan Shop,316,16,app_android,5.0,False,False,es_MX,False,2,False,10.0,-14601.160000000003,63,Débito + Crédito,Endeudamiento Alto,9,Consulta sobre cambio de CLABE interbancaria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,0,,,,
USR-00086,35,H,Otros,Cuernavaca,Licenciatura,Independiente,37000,1718,False,False,App,821,19,app_android,8.0,False,False,es_MX,True,3,False,0.0,-7954.620000000054,59,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00087,23,H,Ciudad de México,CDMX - Cuauhtémoc,Posgrado,Estudiante,27500,811,True,False,App,711,0,app_android,9.0,False,False,es_MX,False,1,False,2.0,-29012.08,73,Otros,Endeudamiento Medio,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00088,24,H,Coahuila,Piedras Negras,Preparatoria,Estudiante,6000,1077,False,False,App,611,105,app_android,6.0,False,False,es_MX,False,1,False,0.0,66158.76,10,Otros,Sin Información,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0,,,,
USR-00089,47,M,Ciudad de México,CDMX - Miguel Hidalgo,Preparatoria,Empleado,12500,160,False,True,App,746,5,app_android,10.0,False,False,es_MX,True,1,False,0.0,16070.669999999998,37,Solo Débito,Sin Información,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00090,33,M,Jalisco,San Pedro Tlaquepaque,Licenciatura,Independiente,99000,1690,False,False,App,650,14,app_android,,False,True,es_MX,True,4,True,2.0,-242256.73,81,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00091,60,H,Nuevo León,Guadalupe,Licenciatura,Empleado,70000,858,True,False,App,785,15,app_android,9.0,True,False,es_MX,True,2,False,0.0,49263.74000000002,33,Otros,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-00092,43,H,Sonora,Hermosillo,Licenciatura,Empleado,21000,1231,False,False,App,558,23,app_ios,3.0,False,True,es_MX,False,1,False,0.0,-68032.81,45,Solo Débito,Sin Información,5,Créditos personales y diferimientos,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00093,24,H,Jalisco,Puerto Vallarta,Licenciatura,Independiente,16500,1298,True,False,App,314,2,app_android,6.0,False,False,es_MX,False,2,False,2.0,-98418.8,59,Débito + Crédito,Límite Agotado,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0,,,,
USR-00094,22,M,Jalisco,Zapopan,Licenciatura,Estudiante,20500,692,True,False,App,753,1,app_android,,False,True,es_MX,False,3,False,0.0,-71051.54000000001,57,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00095,37,M,Veracruz,Coatzacoalcos,Secundaria,Empleado,31500,333,True,True,App,634,12,app_android,8.0,False,False,es_MX,False,2,False,0.0,-3099.6399999999994,39,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,0,,,,
USR-00096,27,M,Otros,Morelia,Posgrado,Empleado,23000,1143,False,True,Fan Shop,605,135,app_ios,5.0,False,False,es_MX,False,1,False,1.0,-6409.4,6,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00097,41,H,Otros,La Paz,Posgrado,Empresario,69000,1539,True,False,Fan Shop,607,10,app_huawei,,False,True,es_MX,False,2,False,2.0,222527.86,55,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00098,31,M,Otros,Morelia,Licenciatura,Empleado,12000,488,False,False,App,694,2,app_android,8.0,False,True,es_MX,False,3,False,1.0,-124900.38,64,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00099,30,M,Nuevo León,Guadalupe,Preparatoria,Independiente,15000,611,False,False,App,421,24,app_huawei,5.0,False,True,es_MX,False,1,False,7.0,-61599.31,44,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,1,T1_lead_credito_auto,Lead crediticio: auto,🚗 ¡Tu auto está más cerca de lo que crees! Tienes pre-aprobación para tu crédito automotriz. Cotiza con un click y conoce tu mensualidad.,cross_sell
USR-00100,35,H,Oaxaca,Juchitán,Licenciatura,Empleado,34000,682,True,True,App,577,3,app_ios,10.0,False,False,es_MX,False,1,False,0.0,53174.72,40,Solo Débito,Sin Información,6,Consulta sobre cambio de CLABE interbancaria,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,False,0,,,,
USR-00101,38,M,Veracruz,Veracruz,Licenciatura,Empleado,13500,270,False,True,App,719,4,app_ios,10.0,False,False,es_MX,False,2,False,1.0,58016.67000000001,64,Débito + Crédito,Bajo Endeudamiento,3,Consulta y gestión de estado de cuenta,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-00102,32,M,Querétaro,Querétaro,Licenciatura,Independiente,13000,894,True,False,App,621,3,app_ios,7.0,False,True,es_MX,False,2,False,2.0,-38689.98999999999,93,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00103,30,M,Nuevo León,Santa Catarina,Licenciatura,Empleado,8500,1248,True,False,App,438,7,app_ios,,True,False,es_MX,False,1,False,3.0,-60837.48,54,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00104,37,M,Nuevo León,Santa Catarina,Preparatoria,Empresario,18000,1111,True,False,App,830,3,app_ios,,True,False,es_MX,False,3,False,1.0,-97525.16,82,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00105,24,H,Tamaulipas,Ciudad Victoria,Preparatoria,Empleado,13000,865,True,False,App,679,3,app_android,8.0,True,True,es_MX,True,1,False,1.0,-119194.63999999998,58,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00106,38,M,Jalisco,San Pedro Tlaquepaque,Secundaria,Empleado,37000,131,True,True,App,657,1,app_android,,True,False,es_MX,False,4,False,3.0,-42202.70999999999,39,Débito + Crédito,Bajo Endeudamiento,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,1,T6_activacion_apple_pay,Activación Apple Pay,📱 Ya casi tienes tu tarjeta Hey en Apple Pay. Termina la activación con estos 3 pasos. Te guiamos.,engagement
USR-00107,18,H,Guanajuato,San Miguel de Allende,Preparatoria,Empleado,15000,1658,True,False,Fan Shop,657,1,app_android,9.0,False,True,es_MX,False,2,False,3.0,-72822.16,74,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00108,51,H,Chihuahua,Delicias,Preparatoria,Empleado,25500,785,False,True,App,492,7,app_ios,9.0,False,True,es_MX,False,2,False,0.0,-1773.7400000000052,54,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00109,23,H,Nuevo León,Apodaca,Licenciatura,Independiente,15000,194,False,False,App,435,51,app_huawei,6.0,False,False,es_MX,False,1,False,0.0,19061.67,15,Solo Débito,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-00110,37,H,Yucatán,Mérida,Posgrado,Empleado,15500,1009,False,False,App,349,21,app_huawei,3.0,True,False,es_MX,True,1,False,2.0,-73167.09,63,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00111,46,SE,Nuevo León,San Nicolás de los Garza,Licenciatura,Empresario,57000,40,True,False,Fan Shop,528,6,app_android,10.0,False,False,es_MX,True,3,False,0.0,-152508.47,42,Débito + Crédito,Bajo Endeudamiento,6,Cancelación de tarjeta de crédito,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,True,1,T7_intercepta_cancelacion,Riesgo cancelación TDC,"💳 Antes de cancelar, déjanos hacerte una oferta exclusiva: anualidad gratis el próximo año + cashback duplicado por 3 meses.",retencion
USR-00112,33,M,Estado de México,Nezahualcóyotl,Licenciatura,Independiente,31000,1001,False,False,Fan Shop,718,0,app_ios,10.0,False,False,es_MX,True,3,False,2.0,58072.28000000003,71,Débito + Seguro,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00113,30,H,Nuevo León,García,Licenciatura,Estudiante,32000,1312,False,False,App,692,106,app_huawei,5.0,False,False,es_MX,False,1,False,0.0,-8481.49,5,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00114,33,H,Nuevo León,Guadalupe,Licenciatura,Empleado,67000,633,True,False,App,595,18,app_huawei,10.0,False,False,es_MX,True,4,False,3.0,343250.52,52,Usuario Integral,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00115,25,M,Nuevo León,San Pedro Garza García,Preparatoria,Empleado,14000,1305,True,True,Fan Shop,749,3,app_ios,10.0,False,False,es_MX,False,3,False,0.0,14089.309999999998,38,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00116,35,M,Guanajuato,León,Posgrado,Independiente,44000,617,True,False,App,808,4,app_ios,10.0,False,True,es_MX,True,2,False,1.0,-61512.630000000005,34,Solo Débito,Sin Información,8,Token incorrecto o inválido,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,,,,
USR-00117,30,H,Nuevo León,Monterrey,Posgrado,Empleado,26000,440,True,False,App,715,2,app_android,10.0,True,True,es_MX,True,2,False,3.0,-80473.84,70,Débito + Crédito,Capacidad de Endeudamiento,6,Consulta sobre cambio de CLABE interbancaria,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,False,0,,,,
USR-00118,30,M,Coahuila,Torreón,Preparatoria,Empleado,8500,1799,True,True,Fan Shop,720,1,app_android,7.0,False,False,es_MX,False,1,False,1.0,-24179.78,85,Solo Débito,Sin Información,13,Consulta y gestión de estado de cuenta,5,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,False,0,,,,
USR-00119,37,H,Nuevo León,García,Licenciatura,Independiente,18000,1533,True,False,Fan Shop,488,8,app_android,5.0,False,False,es_MX,False,0,True,4.0,-69623.12,48,,,2,Cancelación de tarjeta de crédito,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,True,1,T7_intercepta_cancelacion,Riesgo cancelación TDC,"💳 Antes de cancelar, déjanos hacerte una oferta exclusiva: anualidad gratis el próximo año + cashback duplicado por 3 meses.",retencion
USR-00120,54,H,Nuevo León,San Nicolás de los Garza,Licenciatura,Empresario,56000,1148,True,False,Fan Shop,557,9,app_ios,8.0,False,False,es_MX,True,2,False,2.0,2452.6300000000047,72,Otros,Capacidad de Endeudamiento,1,Aclaración de cargos no reconocidos,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-00121,52,H,Jalisco,Zapopan,Preparatoria,Empleado,39500,1508,False,True,App,738,4,app_ios,7.0,True,False,es_MX,True,3,False,3.0,27519.85000000001,53,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,0,,,,
USR-00122,28,M,Coahuila,Piedras Negras,Licenciatura,Independiente,29000,318,True,False,Fan Shop,740,1,app_android,9.0,False,False,es_MX,False,2,False,0.0,-11956.949999999995,88,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00123,22,M,Coahuila,Saltillo,Secundaria,Empleado,13500,1551,True,False,App,530,1,app_android,8.0,False,False,es_MX,False,2,False,1.0,-20223.0,87,Débito + Crédito,Bajo Endeudamiento,13,Aumentar límite de transferencias,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0,,,,
USR-00124,55,H,Nuevo León,Monterrey,Licenciatura,Desempleado,12000,1456,False,False,App,553,81,app_android,5.0,False,False,es_MX,False,1,False,0.0,7463.52,7,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00125,32,H,Jalisco,Puerto Vallarta,Posgrado,Independiente,7500,628,True,False,App,543,1,app_android,10.0,False,True,es_MX,False,2,False,1.0,-52694.81,85,Otros,Endeudamiento Medio,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00126,26,M,Nuevo León,Apodaca,Licenciatura,Empleado,16500,908,False,True,Fan Shop,651,11,app_ios,7.0,False,False,es_MX,False,1,False,0.0,-30440.479999999996,30,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00127,41,H,Yucatán,Progreso,Preparatoria,Empleado,20500,1142,False,True,Fan Shop,553,6,app_android,6.0,False,False,es_MX,False,2,False,1.0,-66022.08,41,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00128,30,M,Coahuila,Piedras Negras,Licenciatura,Independiente,11000,621,False,False,App,537,2,app_android,8.0,True,True,es_MX,False,1,False,3.0,20026.97,93,Otros,Endeudamiento Alto,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00129,54,SE,Otros,Campeche,Licenciatura,Empleado,52000,384,False,False,App,652,7,app_ios,7.0,False,False,es_MX,True,4,False,1.0,-95168.14,64,Usuario Integral,Capacidad de Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00130,28,SE,Nuevo León,García,Preparatoria,Empleado,49000,147,True,True,App,733,3,app_ios,9.0,False,False,es_MX,False,4,False,3.0,7435.979999999981,85,Usuario Integral,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00131,41,M,Nuevo León,Guadalupe,Licenciatura,Independiente,40000,1028,True,False,Fan Shop,725,0,app_android,10.0,False,False,es_MX,False,1,False,0.0,14578.890000000014,78,Otros,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-00132,47,H,Jalisco,Tonalá,Secundaria,Empleado,26500,803,True,True,Fan Shop,721,9,app_ios,9.0,False,False,es_MX,True,2,False,0.0,-5573.5,40,Débito + Crédito,Bajo Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00133,40,H,Ciudad de México,CDMX - Benito Juárez,Secundaria,Empleado,12000,1742,False,True,Fan Shop,440,19,app_ios,5.0,False,False,es_MX,False,3,False,8.0,-50841.14,52,Débito + Crédito,Límite Agotado,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-00134,43,H,Jalisco,Tlaquepaque,Posgrado,Empleado,58000,1585,False,False,App,820,16,app_android,7.0,False,False,es_MX,True,4,False,1.0,81606.31,46,Débito + Crédito,Capacidad de Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00135,30,SE,Estado de México,Tlalnepantla,Preparatoria,Independiente,20000,31,False,False,App,658,1,app_android,8.0,False,False,es_MX,False,2,False,4.0,-54039.25,93,Débito + Crédito,Bajo Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00136,40,M,Jalisco,Puerto Vallarta,Secundaria,Independiente,10000,92,False,False,App,685,52,app_android,5.0,False,False,en_US,True,0,False,0.0,22165.1,10,,,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00137,34,H,Otros,Morelia,Licenciatura,Independiente,19000,312,False,False,App,421,76,app_ios,4.0,False,False,es_MX,True,1,True,0.0,-9611.81,15,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00138,34,M,Estado de México,Nezahualcóyotl,Licenciatura,Independiente,39000,1286,True,False,App,667,0,app_android,7.0,False,False,es_MX,False,3,False,3.0,220387.41000000003,60,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00139,51,H,Nuevo León,San Nicolás de los Garza,Preparatoria,Empleado,35000,318,False,True,Fan Shop,848,14,app_android,10.0,False,False,es_MX,True,3,False,1.0,-199583.01,41,Solo Débito,Bajo Endeudamiento,2,Problemas técnicos y operacionales en transacciones,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00140,44,H,Nuevo León,San Pedro Garza García,Licenciatura,Empleado,26000,548,True,True,Fan Shop,739,6,app_ios,7.0,False,False,es_MX,False,4,True,3.0,-34423.490000000005,53,Débito + Crédito,Bajo Endeudamiento,2,Problemas técnicos y operacionales en transacciones,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00141,34,H,Estado de México,Nezahualcóyotl,Licenciatura,Independiente,24000,1593,False,False,App,547,20,app_android,4.0,False,False,es_MX,False,1,False,3.0,22049.48999999999,42,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-00142,39,M,Sonora,San Luis Río Colorado,Licenciatura,Independiente,11000,1331,False,False,App,645,122,app_ios,7.0,False,False,es_MX,False,1,False,0.0,-2473.5499999999993,8,Solo Débito,Sin Información,2,Problemas técnicos y operacionales en transacciones,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-00143,48,H,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Empleado,32000,1461,False,False,App,378,147,app_android,7.0,False,False,es_MX,False,1,False,0.0,-18443.84,8,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,1,T1_lead_credito_auto,Lead crediticio: auto,🚗 ¡Tu auto está más cerca de lo que crees! Tienes pre-aprobación para tu crédito automotriz. Cotiza con un click y conoce tu mensualidad.,cross_sell
